-,-,-
80.00	-1.00	58.00	-347.00	1702.00	-561.00
81.00	-15.00	57.00	531.00	1556.00	-622.00
82.00	-26.00	55.00	396.00	1629.00	-67.00
80.00	-18.00	57.00	1062.00	1855.00	1617.00
79.00	-4.00	60.00	1666.00	2252.00	2679.00
80.00	2.00	65.00	1763.00	2551.00	2539.00
82.00	-6.00	66.00	2136.00	2868.00	1922.00
78.00	-8.00	65.00	1214.00	3247.00	2099.00
80.00	-7.00	62.00	836.00	3552.00	2581.00
83.00	-7.00	49.00	238.00	3753.00	2746.00
81.00	0.00	43.00	42.00	2929.00	3051.00
80.00	1.00	49.00	1922.00	1965.00	2947.00
84.00	-6.00	63.00	2935.00	1489.00	2990.00
82.00	-10.00	64.00	3790.00	2380.00	3771.00
83.00	-10.00	59.00	4412.00	3436.00	4833.00
86.00	-6.00	48.00	3833.00	3540.00	5236.00
85.00	1.00	40.00	2484.00	3039.00	5413.00
82.00	11.00	38.00	1354.00	1873.00	5072.00
83.00	14.00	39.00	811.00	653.00	4217.00
86.00	15.00	40.00	347.00	-134.00	2850.00
89.00	10.00	43.00	146.00	-537.00	1208.00
90.00	6.00	45.00	-531.00	-451.00	-341.00
91.00	2.00	48.00	-3277.00	-292.00	-885.00
106.00	-15.00	59.00	-4333.00	-122.00	-1318.00
93.00	-21.00	49.00	-7250.00	714.00	-1141.00
93.00	-19.00	42.00	-5932.00	891.00	982.00
89.00	-4.00	34.00	-3540.00	756.00	3240.00
96.00	32.00	32.00	-4388.00	73.00	2539.00
72.00	53.00	45.00	-1324.00	-439.00	67.00
87.00	25.00	54.00	115.00	323.00	-3277.00
81.00	8.00	48.00	-1855.00	677.00	-4516.00
85.00	3.00	40.00	-2154.00	274.00	-3759.00
88.00	5.00	3.00	-1831.00	-2038.00	-2813.00
85.00	-5.00	42.00	-1568.00	-6268.00	-2130.00
84.00	-11.00	61.00	-3027.00	-6280.00	-537.00
78.00	-14.00	76.00	-2307.00	-5578.00	671.00
87.00	13.00	64.00	-1654.00	-3820.00	2746.00
78.00	10.00	71.00	-1611.00	-3112.00	1947.00
78.00	22.00	77.00	-6.00	-1007.00	2062.00
76.00	39.00	64.00	-158.00	1068.00	555.00
81.00	30.00	49.00	-231.00	1672.00	-1757.00
83.00	19.00	50.00	-439.00	1580.00	-2740.00
83.00	-13.00	46.00	-750.00	1501.00	-2947.00
84.00	-14.00	55.00	-1165.00	1214.00	-714.00
83.00	15.00	49.00	-4602.00	1837.00	-231.00
84.00	20.00	46.00	-4223.00	811.00	-1477.00
79.00	21.00	49.00	-2514.00	140.00	-2453.00
