-,-,-
64.00	-8.00	77.00	-6.00	122.00	152.00
64.00	-10.00	77.00	-24.00	-12.00	189.00
63.00	-6.00	80.00	0.00	-73.00	201.00
62.00	-10.00	81.00	103.00	-36.00	115.00
62.00	-10.00	82.00	54.00	103.00	238.00
62.00	-4.00	79.00	-30.00	225.00	262.00
63.00	-5.00	76.00	-164.00	244.00	18.00
63.00	-8.00	74.00	-122.00	122.00	-6.00
62.00	-8.00	78.00	-91.00	-85.00	134.00
63.00	-9.00	83.00	-183.00	-18.00	109.00
63.00	-6.00	79.00	-73.00	207.00	195.00
64.00	-6.00	76.00	-109.00	250.00	213.00
63.00	-5.00	73.00	-122.00	103.00	195.00
62.00	-5.00	79.00	-146.00	-195.00	128.00
63.00	-8.00	83.00	-415.00	-42.00	54.00
63.00	-6.00	76.00	-451.00	207.00	115.00
64.00	-6.00	76.00	-518.00	-24.00	97.00
64.00	-6.00	79.00	-421.00	-201.00	67.00
64.00	-7.00	87.00	-439.00	-183.00	54.00
64.00	-6.00	92.00	-427.00	152.00	73.00
66.00	-4.00	93.00	-299.00	744.00	97.00
67.00	-6.00	100.00	-48.00	1361.00	-36.00
65.00	-13.00	93.00	134.00	2368.00	115.00
63.00	-14.00	96.00	482.00	2813.00	469.00
65.00	-17.00	95.00	256.00	3131.00	579.00
67.00	-27.00	90.00	-177.00	3906.00	1013.00
75.00	-13.00	68.00	-970.00	4797.00	1879.00
79.00	0.00	42.00	-463.00	4937.00	2032.00
80.00	-2.00	13.00	-738.00	4168.00	1684.00
82.00	0.00	-13.00	-1947.00	2319.00	1623.00
79.00	12.00	-44.00	-3826.00	-463.00	1281.00
79.00	14.00	-66.00	-4925.00	-4565.00	573.00
70.00	21.00	-131.00	-7464.00	-7708.00	402.00
68.00	12.00	-190.00	-9570.00	-17004.00	354.00
27.00	-20.00	-192.00	-6805.00	-28790.00	2404.00
-50.00	-16.00	-137.00	-2905.00	-39520.00	5780.00
-119.00	-42.00	-103.00	-360.00	-46856.00	7446.00
-147.00	-104.00	-154.00	1763.00	-52032.00	9606.00
-233.00	-128.00	-207.00	2239.00	-55474.00	11706.00
-375.00	-104.00	-133.00	4040.00	-66210.00	17669.00
-399.00	-22.00	195.00	11297.00	-70233.00	20764.00
-351.00	113.00	399.00	16229.00	-57141.00	17138.00
-308.00	69.00	318.00	19763.00	-35601.00	5065.00
-273.00	18.00	378.00	18939.00	-25482.00	-115.00
-249.00	19.00	399.00	11065.00	-12628.00	-3454.00
-203.00	-11.00	383.00	8630.00	-5249.00	-5029.00
-173.00	-42.00	270.00	6768.00	7244.00	-6152.00
-156.00	-39.00	168.00	4589.00	14398.00	-4687.00
-170.00	51.00	176.00	6329.00	17047.00	-2423.00
-206.00	142.00	251.00	6817.00	21569.00	-5645.00
-255.00	124.00	279.00	3973.00	28967.00	-14971.00
-276.00	47.00	276.00	-469.00	32904.00	-23736.00
-297.00	-58.00	242.00	-5029.00	41241.00	-25555.00
-294.00	-116.00	157.00	-2410.00	50616.00	-25006.00
-263.00	-111.00	29.00	6060.00	56945.00	-19006.00
-215.00	-52.00	-36.00	15179.00	56732.00	-11621.00
-159.00	-121.00	-21.00	16308.00	52685.00	-7775.00
-139.00	-137.00	-43.00	10357.00	49383.00	-817.00
-74.00	-98.00	-108.00	-164.00	42431.00	3808.00
30.00	-51.00	-121.00	-738.00	33380.00	6701.00
82.00	66.00	-156.00	549.00	25537.00	8123.00
97.00	60.00	-158.00	2313.00	15472.00	3234.00
89.00	17.00	-133.00	3247.00	10321.00	427.00
74.00	-12.00	-54.00	3198.00	2288.00	830.00
67.00	11.00	-15.00	3509.00	-1043.00	1586.00
70.00	33.00	-35.00	1812.00	-2844.00	402.00
74.00	41.00	-113.00	-256.00	-6256.00	-1623.00
68.00	36.00	-207.00	-3826.00	-15002.00	-3814.00
58.00	30.00	-236.00	-8990.00	-28942.00	-4992.00
-2.00	17.00	-244.00	-9918.00	-44134.00	-4608.00
-97.00	13.00	-164.00	-8319.00	-50555.00	-3796.00
-198.00	27.00	-150.00	-1959.00	-58154.00	-3717.00
-319.00	-4.00	-201.00	3887.00	-64556.00	-5767.00
