-,-,-
57.00	-9.00	55.00	2557.00	1867.00	-512.00
61.00	-20.00	66.00	3283.00	744.00	-726.00
56.00	-18.00	82.00	2941.00	396.00	-445.00
57.00	-15.00	82.00	2642.00	634.00	-421.00
57.00	-18.00	73.00	1593.00	1055.00	-799.00
57.00	-32.00	54.00	1159.00	720.00	-1049.00
57.00	-36.00	65.00	1251.00	-708.00	-482.00
54.00	-21.00	99.00	3424.00	-1385.00	213.00
54.00	-17.00	107.00	4150.00	-323.00	-219.00
53.00	-22.00	103.00	3216.00	964.00	-762.00
52.00	-30.00	94.00	2825.00	1336.00	-860.00
53.00	-36.00	83.00	2233.00	1818.00	-860.00
56.00	-42.00	73.00	1605.00	1690.00	-610.00
56.00	-37.00	76.00	732.00	1074.00	-170.00
55.00	-36.00	82.00	451.00	848.00	-54.00
59.00	-41.00	78.00	140.00	1092.00	140.00
60.00	-40.00	74.00	85.00	1147.00	665.00
61.00	-33.00	73.00	213.00	927.00	842.00
61.00	-30.00	80.00	646.00	811.00	787.00
61.00	-30.00	90.00	494.00	1116.00	775.00
61.00	-29.00	92.00	592.00	1965.00	805.00
61.00	-33.00	86.00	1458.00	2838.00	799.00
62.00	-37.00	85.00	1922.00	3277.00	1074.00
63.00	-44.00	85.00	1568.00	3472.00	1416.00
65.00	-39.00	74.00	1361.00	4370.00	2331.00
65.00	-37.00	54.00	921.00	4815.00	2691.00
68.00	-40.00	45.00	2502.00	4705.00	2838.00
72.00	-42.00	32.00	4034.00	4589.00	3271.00
75.00	-36.00	1.00	5383.00	4217.00	3930.00
77.00	-29.00	-13.00	6054.00	1947.00	4272.00
82.00	-19.00	-43.00	5334.00	903.00	4235.00
83.00	-5.00	-107.00	347.00	-2911.00	3924.00
72.00	8.00	-258.00	-4498.00	-9832.00	3173.00
5.00	106.00	-399.00	-7824.00	-25415.00	1812.00
-250.00	113.00	-399.00	-6713.00	-55682.00	-4132.00
-399.00	-78.00	-128.00	1232.00	-83428.00	-8135.00
-399.00	-121.00	130.00	1495.00	-87414.00	-2465.00
-399.00	-96.00	399.00	4962.00	-80480.00	195.00
-299.00	-67.00	399.00	9942.00	-56018.00	561.00
-204.00	-45.00	399.00	4187.00	-29064.00	54.00
-164.00	12.00	399.00	2899.00	-6433.00	-6.00
-153.00	33.00	272.00	-292.00	5865.00	-3277.00
-144.00	7.00	249.00	-604.00	10601.00	-7135.00
-139.00	-5.00	253.00	219.00	13189.00	-8868.00
-138.00	-33.00	256.00	1684.00	19561.00	-9136.00
-162.00	-38.00	382.00	1721.00	25860.00	-8679.00
-229.00	-56.00	399.00	-2569.00	40032.00	-8197.00
-271.00	-53.00	158.00	-8380.00	57537.00	-6628.00
-235.00	-72.00	-56.00	-7598.00	61108.00	-6658.00
-198.00	-87.00	-103.00	-305.00	52868.00	-5261.00
-106.00	-109.00	-131.00	2636.00	47912.00	-3649.00
-29.00	-108.00	-151.00	5804.00	38543.00	1165.00
24.00	-44.00	-154.00	6939.00	28668.00	6201.00
56.00	7.00	-137.00	6640.00	18939.00	6762.00
73.00	21.00	-100.00	3411.00	10028.00	4113.00
80.00	-10.00	-58.00	2886.00	3173.00	1239.00
81.00	-28.00	-42.00	3198.00	-848.00	769.00
83.00	-22.00	-48.00	2728.00	-2252.00	1367.00
96.00	22.00	-196.00	-1525.00	-5554.00	1171.00
46.00	65.00	-357.00	-4437.00	-18048.00	-1135.00
-101.00	85.00	-323.00	-2490.00	-39251.00	-5065.00
-227.00	22.00	-75.00	1647.00	-56909.00	-9912.00
-241.00	-32.00	119.00	11077.00	-60015.00	-12274.00
-212.00	-101.00	161.00	15686.00	-56872.00	-11340.00
-187.00	-53.00	142.00	16857.00	-47979.00	-8111.00
-191.00	-77.00	246.00	6951.00	-45080.00	-10626.00
-177.00	-129.00	399.00	3942.00	-40063.00	-10961.00
-130.00	-138.00	399.00	7165.00	-21081.00	-7537.00
-113.00	-76.00	377.00	6231.00	2038.00	-2618.00
-110.00	-23.00	307.00	817.00	11260.00	-1879.00
-123.00	74.00	383.00	-195.00	13983.00	-3814.00
-182.00	87.00	399.00	-421.00	26568.00	-11004.00
-270.00	-12.00	394.00	-561.00	44561.00	-18554.00
-309.00	-135.00	170.00	329.00	59301.00	-21093.00
-290.00	-211.00	-50.00	5053.00	64172.00	-20654.00
-187.00	-182.00	-207.00	11492.00	58172.00	-4571.00
-127.00	-158.00	-250.00	16326.00	45349.00	4736.00
-20.00	-72.00	-283.00	16687.00	37170.00	8239.00
33.00	36.00	-201.00	12310.00	20013.00	9826.00
50.00	46.00	-80.00	9820.00	7592.00	3979.00
61.00	8.00	4.00	6994.00	1953.00	-1641.00
63.00	-28.00	42.00	5639.00	775.00	-4498.00
56.00	-49.00	47.00	4986.00	1245.00	-5627.00
53.00	-56.00	47.00	5792.00	1361.00	-6359.00
59.00	-91.00	44.00	8569.00	1068.00	-6420.00
56.00	-115.00	52.00	4833.00	415.00	-4620.00
56.00	-92.00	67.00	628.00	427.00	-933.00
52.00	-66.00	66.00	-1428.00	1519.00	714.00
52.00	-59.00	49.00	-585.00	2307.00	488.00
51.00	-60.00	39.00	115.00	1727.00	-91.00
54.00	-64.00	36.00	244.00	1147.00	-225.00
56.00	-64.00	36.00	128.00	-79.00	-134.00
53.00	-62.00	53.00	-518.00	-1452.00	115.00
53.00	-58.00	68.00	-787.00	-1629.00	286.00
52.00	-56.00	73.00	-830.00	-1074.00	256.00
53.00	-51.00	71.00	-347.00	-396.00	115.00
53.00	-52.00	68.00	-372.00	-36.00	-360.00
53.00	-56.00	61.00	-323.00	-36.00	-457.00
51.00	-55.00	63.00	-463.00	-341.00	-573.00
50.00	-60.00	70.00	-866.00	-531.00	-872.00
49.00	-69.00	71.00	-1153.00	-262.00	-891.00
48.00	-73.00	68.00	-518.00	195.00	-433.00
49.00	-66.00	64.00	-158.00	463.00	213.00
50.00	-62.00	65.00	-201.00	451.00	451.00
52.00	-52.00	68.00	-451.00	524.00	378.00
51.00	-52.00	68.00	-1629.00	970.00	-305.00
53.00	-60.00	58.00	-897.00	1269.00	-708.00
53.00	-66.00	54.00	-640.00	830.00	-573.00
54.00	-61.00	50.00	-653.00	543.00	-18.00
53.00	-56.00	46.00	-42.00	122.00	183.00
52.00	-55.00	44.00	378.00	-323.00	-122.00
53.00	-69.00	57.00	646.00	-1361.00	-720.00
53.00	-77.00	71.00	146.00	-1544.00	-396.00
53.00	-71.00	74.00	170.00	-1013.00	683.00
53.00	-52.00	70.00	-592.00	-439.00	1672.00
53.00	-38.00	67.00	-787.00	-42.00	1336.00
50.00	-39.00	64.00	-402.00	12.00	-915.00
50.00	-59.00	60.00	769.00	-219.00	-604.00
50.00	-73.00	61.00	1538.00	-567.00	-634.00
51.00	-71.00	68.00	1043.00	-738.00	61.00
52.00	-62.00	68.00	140.00	-384.00	604.00
52.00	-53.00	64.00	-299.00	-67.00	738.00
