-,-,-
2.00	2.00	88.00	18.00	-506.00	225.00
3.00	6.00	118.00	103.00	-1135.00	36.00
3.00	2.00	117.00	-238.00	79.00	-451.00
3.00	-5.00	99.00	-170.00	915.00	-604.00
3.00	-8.00	94.00	183.00	439.00	-360.00
4.00	-6.00	98.00	360.00	152.00	-109.00
4.00	1.00	98.00	561.00	-36.00	54.00
4.00	0.00	98.00	531.00	-244.00	-286.00
5.00	-8.00	101.00	549.00	-390.00	-433.00
4.00	-7.00	106.00	-122.00	-335.00	-164.00
2.00	-4.00	106.00	-445.00	30.00	-48.00
1.00	-7.00	103.00	-360.00	195.00	-73.00
1.00	-8.00	102.00	-170.00	189.00	-24.00
1.00	-6.00	104.00	-48.00	36.00	292.00
2.00	0.00	109.00	140.00	42.00	469.00
2.00	1.00	112.00	-18.00	482.00	311.00
5.00	0.00	105.00	-213.00	1013.00	85.00
7.00	-1.00	94.00	-366.00	1177.00	54.00
7.00	0.00	89.00	-506.00	665.00	18.00
5.00	-2.00	93.00	-433.00	225.00	-54.00
5.00	-7.00	110.00	-366.00	-262.00	-30.00
4.00	0.00	119.00	-610.00	396.00	463.00
4.00	5.00	114.00	-1623.00	1501.00	378.00
6.00	0.00	99.00	-1757.00	2252.00	-30.00
7.00	-3.00	92.00	-2270.00	2221.00	-30.00
8.00	-2.00	87.00	-1940.00	2154.00	122.00
10.00	6.00	87.00	-2209.00	1684.00	384.00
13.00	12.00	84.00	-2368.00	1495.00	195.00
14.00	6.00	68.00	-2685.00	1428.00	-292.00
11.00	4.00	22.00	-3973.00	823.00	42.00
20.00	0.00	-60.00	-6774.00	-1287.00	726.00
15.00	-6.00	-117.00	-2667.00	-7043.00	1849.00
-13.00	-10.00	-265.00	1129.00	-12762.00	3942.00
-112.00	60.00	-312.00	-842.00	-32727.00	4888.00
-228.00	85.00	-134.00	-4455.00	-54858.00	1269.00
-258.00	82.00	197.00	-2819.00	-63061.00	-3051.00
-217.00	18.00	354.00	2478.00	-47637.00	-6860.00
-201.00	12.00	327.00	-634.00	-31628.00	-4589.00
-184.00	50.00	325.00	1800.00	-26489.00	-1440.00
-140.00	85.00	225.00	8770.00	-15496.00	-2801.00
-140.00	7.00	114.00	9796.00	-9149.00	-6262.00
-162.00	-16.00	193.00	12347.00	-9771.00	-4919.00
-185.00	-40.00	371.00	15270.00	-4376.00	-2990.00
-223.00	-10.00	399.00	14434.00	9381.00	531.00
-251.00	-4.00	399.00	17248.00	27044.00	3631.00
-261.00	31.00	340.00	12115.00	36279.00	5212.00
-240.00	94.00	82.00	1385.00	49011.00	4589.00
-159.00	50.00	-149.00	-73.00	49218.00	-2313.00
-80.00	-109.00	-133.00	2722.00	33837.00	-7238.00
-52.00	-148.00	66.00	1696.00	21600.00	-579.00
-59.00	-19.00	160.00	1519.00	24310.00	8331.00
-68.00	47.00	128.00	-207.00	30761.00	7794.00
-56.00	103.00	28.00	-3173.00	31634.00	4687.00
-27.00	60.00	-42.00	-5572.00	29467.00	-3356.00
7.00	-39.00	-85.00	-3997.00	23822.00	-7891.00
32.00	-75.00	-99.00	-3179.00	16046.00	-5621.00
43.00	-49.00	-93.00	-1116.00	7830.00	-1007.00
44.00	-17.00	-65.00	-1885.00	207.00	854.00
42.00	23.00	-50.00	-2819.00	-2758.00	207.00
31.00	9.00	-32.00	-3692.00	-7434.00	-2087.00
20.00	-9.00	-62.00	-3607.00	-11242.00	-2282.00
-5.00	-1.00	-99.00	-4473.00	-17401.00	-1098.00
-46.00	16.00	-64.00	-3729.00	-26855.00	-335.00
-71.00	33.00	13.00	244.00	-33728.00	-793.00
-76.00	28.00	38.00	4174.00	-34429.00	-2911.00
