-,-,-
58.00	-37.00	76.00	-30.00	665.00	67.00
58.00	-33.00	81.00	-195.00	775.00	128.00
58.00	-31.00	79.00	-170.00	1135.00	-54.00
60.00	-31.00	74.00	-207.00	1232.00	-207.00
61.00	-30.00	69.00	-274.00	1220.00	-378.00
60.00	-39.00	70.00	201.00	830.00	-360.00
60.00	-32.00	75.00	317.00	665.00	-12.00
60.00	-31.00	74.00	146.00	866.00	-250.00
61.00	-34.00	65.00	201.00	982.00	-433.00
63.00	-37.00	62.00	42.00	799.00	-421.00
63.00	-37.00	62.00	-140.00	231.00	-433.00
61.00	-36.00	68.00	-250.00	-225.00	-451.00
59.00	-36.00	76.00	-213.00	-335.00	-463.00
60.00	-38.00	76.00	-299.00	-12.00	-476.00
61.00	-37.00	67.00	-323.00	177.00	-421.00
61.00	-37.00	66.00	-433.00	-128.00	-408.00
59.00	-35.00	73.00	-506.00	-268.00	-427.00
59.00	-36.00	78.00	-323.00	-225.00	-427.00
59.00	-33.00	75.00	-140.00	6.00	-396.00
61.00	-29.00	72.00	-262.00	164.00	-408.00
63.00	-24.00	66.00	-311.00	195.00	-573.00
64.00	-23.00	64.00	12.00	-54.00	-927.00
65.00	-20.00	64.00	610.00	-207.00	-982.00
68.00	-4.00	54.00	3118.00	-390.00	-1269.00
73.00	-8.00	25.00	5895.00	-433.00	-2539.00
78.00	-31.00	-23.00	7312.00	-1312.00	-3857.00
80.00	-52.00	-94.00	7794.00	-4248.00	-4565.00
93.00	-55.00	-230.00	6250.00	-10754.00	-5297.00
39.00	-8.00	-386.00	1251.00	-23950.00	-7879.00
-13.00	28.00	-399.00	1391.00	-47088.00	-14447.00
-209.00	-41.00	-321.00	1690.00	-60632.00	-18841.00
-399.00	-273.00	-131.00	3692.00	-74114.00	-17749.00
-399.00	-399.00	155.00	3979.00	-77270.00	-4486.00
-399.00	-399.00	399.00	5780.00	-65979.00	12261.00
-269.00	-134.00	399.00	-13653.00	-32794.00	31555.00
-218.00	168.00	256.00	-21038.00	-6591.00	35089.00
-117.00	223.00	201.00	-19061.00	-2294.00	30627.00
-66.00	162.00	194.00	-12841.00	1745.00	8984.00
-56.00	36.00	124.00	-13385.00	6530.00	-2008.00
-64.00	-47.00	88.00	-13574.00	7739.00	-4614.00
-63.00	-77.00	27.00	-9411.00	5895.00	-1220.00
