-,-,-
88.00	28.00	49.00	-1733.00	-970.00	1928.00
89.00	31.00	50.00	-3393.00	-427.00	1501.00
87.00	26.00	39.00	-2301.00	-354.00	964.00
87.00	19.00	39.00	-2404.00	-1037.00	781.00
85.00	21.00	42.00	-2154.00	-1544.00	848.00
83.00	25.00	54.00	-1440.00	-2429.00	927.00
81.00	26.00	67.00	-799.00	-2716.00	787.00
80.00	29.00	77.00	-659.00	-2410.00	744.00
79.00	31.00	74.00	-262.00	-1739.00	524.00
79.00	31.00	69.00	1281.00	-1293.00	36.00
79.00	28.00	68.00	2508.00	-982.00	-585.00
81.00	19.00	65.00	2484.00	-805.00	-817.00
80.00	10.00	59.00	2984.00	-579.00	-836.00
82.00	8.00	61.00	3253.00	-640.00	-543.00
84.00	6.00	62.00	2429.00	-335.00	-341.00
84.00	4.00	56.00	244.00	79.00	-97.00
85.00	6.00	57.00	-799.00	48.00	67.00
86.00	7.00	59.00	-1068.00	-30.00	42.00
86.00	8.00	59.00	-402.00	-128.00	-109.00
85.00	11.00	58.00	-183.00	-262.00	-329.00
87.00	3.00	69.00	1348.00	-408.00	-695.00
88.00	-3.00	69.00	854.00	24.00	-689.00
91.00	-1.00	98.00	-1251.00	292.00	-427.00
92.00	0.00	109.00	-3472.00	2221.00	-262.00
94.00	10.00	104.00	-3814.00	3326.00	-280.00
96.00	12.00	89.00	-2319.00	4681.00	-683.00
99.00	34.00	88.00	-2978.00	5151.00	-1171.00
100.00	47.00	106.00	-1544.00	5969.00	-3100.00
95.00	40.00	95.00	616.00	8221.00	-5737.00
87.00	0.00	62.00	549.00	9948.00	-7922.00
83.00	-9.00	50.00	-524.00	10174.00	-8099.00
79.00	-17.00	39.00	-811.00	10137.00	-7922.00
71.00	-21.00	23.00	-1531.00	10839.00	-7946.00
61.00	-41.00	-24.00	-1293.00	11541.00	-7690.00
40.00	-57.00	-94.00	-1318.00	10491.00	-6585.00
8.00	-99.00	-183.00	-946.00	6219.00	-5438.00
-13.00	-122.00	-226.00	2209.00	-2813.00	-3118.00
-61.00	-181.00	-325.00	6176.00	-9204.00	-1568.00
-133.00	-252.00	-329.00	13500.00	-26910.00	3070.00
-232.00	-299.00	-194.00	14874.00	-44592.00	9747.00
-317.00	-253.00	-28.00	8465.00	-54492.00	22564.00
-365.00	-180.00	167.00	-1074.00	-56787.00	33227.00
-371.00	-72.00	374.00	-14715.00	-50140.00	44421.00
-340.00	51.00	399.00	-22998.00	-32952.00	55548.00
-189.00	350.00	399.00	-26477.00	-19158.00	55541.00
-60.00	399.00	281.00	-19689.00	323.00	39013.00
-1.00	233.00	215.00	61.00	3942.00	12884.00
9.00	10.00	163.00	5914.00	6390.00	7653.00
0.00	72.00	81.00	292.00	5505.00	16033.00
5.00	154.00	120.00	-3833.00	1666.00	18927.00
16.00	241.00	121.00	-4193.00	1647.00	17572.00
30.00	305.00	101.00	-2899.00	2288.00	12951.00
27.00	313.00	76.00	-1812.00	2673.00	4724.00
20.00	236.00	66.00	976.00	1885.00	-3204.00
13.00	204.00	51.00	-317.00	1531.00	-6506.00
10.00	209.00	22.00	-2569.00	708.00	-8593.00
7.00	220.00	0.00	-7586.00	-1409.00	-11254.00
0.00	275.00	-42.00	-9466.00	-3472.00	-13098.00
-28.00	326.00	-40.00	-5249.00	-8886.00	-20031.00
-70.00	259.00	-38.00	5828.00	-13000.00	-30523.00
-105.00	151.00	-21.00	16168.00	-15496.00	-37670.00
-124.00	50.00	-3.00	19079.00	-16577.00	-40179.00
-126.00	-4.00	72.00	18023.00	-16802.00	-39031.00
-135.00	-22.00	106.00	15875.00	-15600.00	-38177.00
-139.00	-67.00	171.00	8001.00	-11553.00	-36395.00
-137.00	-128.00	206.00	-1757.00	-6549.00	-34033.00
-118.00	-183.00	175.00	-3686.00	-2008.00	-28607.00
-93.00	-202.00	132.00	-543.00	-476.00	-22308.00
-62.00	-146.00	135.00	-970.00	-1428.00	-10455.00
-48.00	-120.00	139.00	-140.00	-1263.00	-5828.00
-26.00	-85.00	136.00	390.00	-848.00	-4522.00
-9.00	-51.00	125.00	-573.00	231.00	-3027.00
-1.00	-47.00	112.00	-427.00	1159.00	-2960.00
5.00	-56.00	100.00	-738.00	1635.00	-2441.00
8.00	-50.00	95.00	-646.00	1654.00	-787.00
9.00	-35.00	89.00	-292.00	1342.00	726.00
13.00	-20.00	91.00	238.00	1019.00	3033.00
16.00	-7.00	98.00	1306.00	567.00	1593.00
19.00	-11.00	99.00	1580.00	537.00	1361.00
21.00	2.00	103.00	1147.00	469.00	1568.00
24.00	1.00	104.00	665.00	653.00	1135.00
26.00	11.00	106.00	-408.00	775.00	1153.00
26.00	16.00	107.00	341.00	1037.00	622.00
27.00	6.00	97.00	561.00	1232.00	286.00
27.00	5.00	93.00	24.00	1007.00	360.00
26.00	6.00	94.00	714.00	799.00	311.00
25.00	0.00	89.00	909.00	616.00	299.00
24.00	7.00	98.00	604.00	225.00	585.00
23.00	0.00	94.00	1281.00	537.00	299.00
23.00	-6.00	91.00	1098.00	537.00	695.00
24.00	2.00	93.00	-140.00	225.00	1153.00
25.00	12.00	100.00	-250.00	48.00	1348.00
25.00	13.00	101.00	-79.00	97.00	1092.00
26.00	14.00	103.00	476.00	225.00	885.00
26.00	11.00	105.00	689.00	408.00	677.00
26.00	10.00	105.00	744.00	762.00	567.00
26.00	9.00	98.00	323.00	872.00	555.00
26.00	14.00	102.00	6.00	799.00	415.00
24.00	3.00	97.00	769.00	1043.00	-48.00
23.00	-4.00	96.00	152.00	927.00	231.00
23.00	-6.00	105.00	-360.00	848.00	848.00
23.00	-4.00	103.00	-250.00	1379.00	1568.00
24.00	-2.00	102.00	-646.00	1788.00	2044.00
25.00	5.00	101.00	-1068.00	1977.00	2154.00
27.00	16.00	93.00	-1599.00	2239.00	1873.00
27.00	16.00	87.00	-1123.00	1965.00	1159.00
28.00	10.00	89.00	-744.00	1336.00	793.00
29.00	9.00	99.00	-610.00	921.00	781.00
29.00	9.00	99.00	-439.00	1141.00	830.00
30.00	8.00	97.00	-476.00	1269.00	903.00
30.00	12.00	93.00	-561.00	1141.00	1055.00
33.00	26.00	76.00	0.00	817.00	1025.00
32.00	15.00	100.00	2484.00	-292.00	189.00
31.00	7.00	98.00	1965.00	152.00	109.00
30.00	6.00	96.00	1367.00	311.00	286.00
30.00	6.00	97.00	964.00	384.00	415.00
31.00	11.00	95.00	817.00	372.00	476.00
31.00	10.00	92.00	775.00	170.00	292.00
30.00	8.00	94.00	604.00	-134.00	225.00
30.00	9.00	101.00	225.00	-286.00	109.00
30.00	8.00	101.00	494.00	-97.00	24.00
29.00	3.00	101.00	903.00	-36.00	-36.00
29.00	2.00	101.00	823.00	24.00	12.00
28.00	5.00	99.00	604.00	170.00	262.00
29.00	6.00	100.00	390.00	207.00	189.00
30.00	6.00	98.00	482.00	360.00	183.00
30.00	8.00	95.00	262.00	402.00	170.00
episode: 5













-,-,-
46.00	4.00	95.00	543.00	1483.00	195.00
49.00	3.00	92.00	396.00	1934.00	207.00
54.00	0.00	92.00	12.00	2130.00	262.00
58.00	6.00	101.00	-634.00	2062.00	402.00
61.00	13.00	104.00	-12.00	2374.00	274.00
61.00	12.00	109.00	1483.00	2502.00	-195.00
61.00	8.00	116.00	1440.00	2856.00	-421.00
61.00	0.00	115.00	622.00	4241.00	-579.00
62.00	-1.00	112.00	97.00	5230.00	-335.00
62.00	-7.00	110.00	1800.00	5731.00	-256.00
61.00	-2.00	106.00	97.00	6597.00	146.00
61.00	1.00	98.00	-140.00	7293.00	457.00
62.00	4.00	94.00	-262.00	7653.00	549.00
62.00	6.00	87.00	335.00	7702.00	427.00
63.00	2.00	74.00	347.00	7751.00	183.00
64.00	6.00	68.00	-128.00	7312.00	299.00
65.00	12.00	66.00	54.00	6774.00	170.00
66.00	11.00	60.00	366.00	6463.00	-256.00
67.00	7.00	56.00	634.00	6018.00	-555.00
68.00	3.00	58.00	830.00	5731.00	-689.00
68.00	-2.00	57.00	1049.00	5316.00	-610.00
67.00	-3.00	54.00	738.00	4895.00	-292.00
67.00	1.00	51.00	134.00	4345.00	103.00
68.00	9.00	54.00	-146.00	3845.00	122.00
69.00	9.00	59.00	250.00	3552.00	-274.00
70.00	8.00	62.00	415.00	3527.00	-579.00
71.00	4.00	63.00	860.00	3594.00	-701.00
73.00	0.00	59.00	982.00	3582.00	-781.00
77.00	2.00	64.00	775.00	3350.00	-579.00
83.00	9.00	74.00	836.00	3472.00	-457.00
86.00	12.00	73.00	415.00	4315.00	-830.00
87.00	6.00	74.00	-207.00	4956.00	-1501.00
87.00	0.00	73.00	146.00	5273.00	-1770.00
87.00	-7.00	69.00	18.00	5718.00	-1550.00
89.00	1.00	66.00	-402.00	5938.00	-946.00
89.00	19.00	67.00	225.00	5895.00	-885.00
88.00	39.00	78.00	628.00	6060.00	-1843.00
78.00	31.00	79.00	2117.00	7562.00	-3656.00
76.00	25.00	63.00	1110.00	9539.00	-5371.00
66.00	12.00	56.00	823.00	10278.00	-5987.00
60.00	15.00	39.00	604.00	11279.00	-7000.00
48.00	-4.00	27.00	744.00	11981.00	-8331.00
26.00	-35.00	-8.00	384.00	13916.00	-8312.00
8.00	-83.00	-106.00	964.00	13952.00	-6964.00
-13.00	-132.00	-173.00	-878.00	8343.00	-3784.00
-25.00	-159.00	-202.00	3924.00	-1184.00	1171.00
-56.00	-203.00	-252.00	6701.00	-6982.00	4119.00
-111.00	-225.00	-286.00	14227.00	-21496.00	11315.00
-189.00	-180.00	-204.00	11938.00	-38452.00	19396.00
