Started
-,-,-
2.00,-83.00,-55.00,-30.00,67.00,-67.00
2.00,-83.00,-55.00,-42.00,79.00,-73.00
2.00,-83.00,-55.00,-24.00,85.00,-73.00
2.00,-83.00,-55.00,-30.00,67.00,-73.00
2.00,-83.00,-55.00,-30.00,73.00,-61.00
2.00,-83.00,-55.00,-42.00,61.00,-67.00
2.00,-83.00,-55.00,-48.00,48.00,-54.00
2.00,-83.00,-55.00,-30.00,67.00,-67.00
2.00,-83.00,-55.00,-30.00,67.00,-61.00
2.00,-83.00,-55.00,-18.00,85.00,-54.00
2.00,-83.00,-55.00,-30.00,85.00,-42.00
2.00,-83.00,-55.00,-36.00,67.00,-54.00
2.00,-83.00,-55.00,-36.00,73.00,-67.00
2.00,-83.00,-55.00,-54.00,67.00,-48.00
2.00,-83.00,-55.00,-36.00,79.00,-67.00
2.00,-83.00,-55.00,-36.00,73.00,-61.00
2.00,-83.00,-55.00,-42.00,61.00,-67.00
2.00,-83.00,-55.00,-30.00,67.00,-67.00
2.00,-83.00,-55.00,-48.00,73.00,-73.00
2.00,-83.00,-55.00,-42.00,61.00,-73.00
2.00,-83.00,-55.00,-42.00,54.00,-61.00
2.00,-83.00,-55.00,-48.00,67.00,-48.00
2.00,-83.00,-55.00,-42.00,61.00,-61.00
2.00,-83.00,-55.00,-42.00,48.00,-79.00
2.00,-83.00,-55.00,-42.00,73.00,-73.00
2.00,-83.00,-55.00,-36.00,61.00,-54.00
2.00,-83.00,-55.00,-30.00,54.00,-61.00
2.00,-83.00,-55.00,-24.00,61.00,-85.00
2.00,-83.00,-55.00,-42.00,61.00,-79.00
2.00,-83.00,-55.00,-24.00,61.00,-61.00
2.00,-83.00,-55.00,-24.00,67.00,-73.00
2.00,-83.00,-55.00,-42.00,61.00,-79.00
2.00,-83.00,-55.00,-48.00,67.00,-67.00
2.00,-83.00,-55.00,-48.00,91.00,-48.00
2.00,-83.00,-55.00,-48.00,73.00,-73.00
2.00,-83.00,-55.00,-42.00,73.00,-48.00
2.00,-83.00,-55.00,-36.00,73.00,-54.00
2.00,-83.00,-55.00,-42.00,67.00,-48.00
2.00,-83.00,-55.00,-48.00,54.00,-61.00
2.00,-83.00,-55.00,-42.00,73.00,-54.00
2.00,-83.00,-55.00,-42.00,85.00,-67.00
2.00,-83.00,-55.00,-6.00,67.00,-73.00
2.00,-83.00,-55.00,-24.00,79.00,-79.00
2.00,-83.00,-55.00,-30.00,73.00,-61.00
2.00,-83.00,-55.00,-30.00,73.00,-67.00
2.00,-83.00,-55.00,-48.00,79.00,-67.00
2.00,-83.00,-55.00,-48.00,73.00,-67.00
2.00,-83.00,-55.00,-48.00,67.00,-30.00
2.00,-83.00,-55.00,-42.00,79.00,-61.00
2.00,-83.00,-55.00,-48.00,73.00,-67.00
2.00,-83.00,-55.00,-48.00,79.00,-67.00
2.00,-83.00,-55.00,-54.00,73.00,-73.00
2.00,-83.00,-55.00,-36.00,54.00,-73.00
2.00,-83.00,-55.00,-42.00,54.00,-73.00
2.00,-83.00,-55.00,-61.00,73.00,-73.00
2.00,-83.00,-55.00,-24.00,61.00,-61.00
2.00,-83.00,-55.00,-48.00,61.00,-91.00
2.00,-83.00,-55.00,-30.00,67.00,-73.00
2.00,-83.00,-55.00,-36.00,73.00,-73.00
2.00,-83.00,-55.00,-36.00,73.00,-79.00
2.00,-83.00,-55.00,-30.00,79.00,-61.00
2.00,-83.00,-55.00,-30.00,61.00,-61.00
2.00,-83.00,-55.00,-36.00,73.00,-54.00
2.00,-83.00,-55.00,-36.00,67.00,-61.00
2.00,-83.00,-55.00,-42.00,79.00,-54.00
